id,address,incident_date,city,zipcode,battalion,station_area,action_taken_primary,property_use,ignition_cause,neighborhood_district,point
30053570,113 Pixley St.,2003-01-18 0:00:00,SF,94123,B04,16,86 - Investigate,419 - 1 or 2 family dwelling,,Marina,POINT (-122.4344685 37.79852004)
30053590,37 Webster St.,2003-01-18 0:00:00,SF,94114,B02,6,86 - Investigate,"962 - Residential street, road or residential dr",,Hayes Valley,POINT (-122.4292911 37.77031775)
30051260,518 Minna St.,2003-01-18 0:00:00,SF,94105,B03,1,86 - Investigate,"400 - Residential, other",,South of Market,POINT (-122.40860322 37.78040491)
30051310,491 31st Av.,2003-01-18 0:00:00,SF,94121,B07,14,86 - Investigate,429 - Multifamily dwellings,,Outer Richmond,POINT (-122.491269 37.780005)
30051330,1390 California St.,2003-01-18 0:00:00,SF,94109,B01,41,"70 - Assistance, other",161 - Restaurant or cafeteria,,Nob Hill,POINT (-122.417136 37.79108)
30056930,Broad St. / Capitol Av.,2003-01-20 0:00:00,SF,94112,B09,33,86 - Investigate,"150 - Public or government, other",,Oceanview/Merced/Ingleside,POINT (-122.459024 37.713172)
30057020,3rd St. / Howard St.,2003-01-20 0:00:00,SF,94114,B03,1,86 - Investigate,"140 - Clubs, other",,Financial District/South Beach,POINT (-122.400474 37.785029)
30057040,513 Parnassus Av.,2003-01-20 0:00:00,SF,94117,B05,12,86 - Investigate,331 - Hospital - medical or psychiatric,,Inner Sunset,POINT (-122.458074 37.763338)
30057160,900 Arguello Bl.,2003-01-20 0:00:00,SF,94121,B07,31,86 - Investigate,"100 - Assembly, other",,Golden Gate Park,POINT (-122.458326 37.774218)
30057170,2333 Buchanan St.,2003-01-20 0:00:00,SF,94115,B04,38,86 - Investigate,331 - Hospital - medical or psychiatric,,Pacific Heights,POINT (-122.431074 37.790635)
30057300,2332 Washington St.,2003-01-20 0:00:00,SF,94115,B04,38,86 - Investigate,429 - Multifamily dwellings,,Pacific Heights,POINT (-122.4317559 37.79219803)
30062380,1542 44th Av.,2003-01-22 0:00:00,SF,94122,B08,23,31 - Provide first aid & check for injuries,419 - 1 or 2 family dwelling,,Sunset/Parkside,POINT (-122.5025083 37.75864585)
30062430,2799 25th St.,2003-01-22 0:00:00,SF,94124,B10,9,86 - Investigate,"962 - Residential street, road or residential dr",,Mission,POINT (-122.40613 37.751663)
30062480,209 Golden Gate Av.,2003-01-22 0:00:00,SF,94102,B02,1,86 - Investigate,429 - Multifamily dwellings,,Tenderloin,POINT (-122.413941 37.781784)
30062530,1 Duboce Av.,2003-01-22 0:00:00,SF,94114,B02,36,86 - Investigate,"960 - Street, other",,Mission,POINT (-122.42008 37.77003)
30062540,1 Duboce Av.,2003-01-22 0:00:00,SF,94114,B02,36,86 - Investigate,"960 - Street, other",,Mission,POINT (-122.42008 37.77003)
30062560,17th St. / Valencia St.,2003-01-22 0:00:00,SF,94110,B02,7,86 - Investigate,"962 - Residential street, road or residential dr",,Mission,POINT (-122.422005 37.762849)
30062590,2115 Wawona St.,2003-01-22 0:00:00,SF,94116,B08,18,45 - Remove hazard,"962 - Residential street, road or residential dr",,Sunset/Parkside,POINT (-122.48938806 37.73735391)
30062600,500 Raymond Av.,2003-01-22 0:00:00,SF,94124,B09,44,86 - Investigate,429 - Multifamily dwellings,,McLaren Park,POINT (-122.413654 37.715074)
30062620,154 Stillings Av.,2003-01-22 0:00:00,SF,94112,B09,15,86 - Investigate,419 - 1 or 2 family dwelling,,West of Twin Peaks,POINT (-122.44439 37.73386626)
30064840,1816 16th Av.,2003-01-23 0:00:00,SF,94124,B08,40,73 - Provide manpower,"962 - Residential street, road or residential dr",,Inner Sunset,POINT (-122.4743712 37.75438573)
30072170,Haight St. / Masonic Av.,2003-01-25 0:00:00,SF,94117,B05,21,86 - Investigate,"960 - Street, other",,Haight Ashbury,POINT (-122.445347 37.770208)
30072200,52 Tioga Av.,2003-01-25 0:00:00,SF,94124,B10,44,45 - Remove hazard,419 - 1 or 2 family dwelling,,Visitacion Valley,POINT (-122.40409 37.716198)
30070010,Ingalls St. / Yosemite Av.,2003-01-25 0:00:00,SF,94124,B10,17,86 - Investigate,"000 - Property Use, other",,Bayview Hunters Point,POINT (-122.38793 37.72473)
30070050,Fulton St. / Masonic Av.,2003-01-25 0:00:00,SF,94117,B05,21,86 - Investigate,"962 - Residential street, road or residential dr",,Lone Mountain/USF,POINT (-122.446472 37.775801)
30070110,17th St. / Potrero Av.,2003-01-25 0:00:00,SF,94107,B02,29,86 - Investigate,"960 - Street, other",,Mission,POINT (-122.407422 37.764488)
30070120,Duncan St. / Valencia St.,2003-01-25 0:00:00,SF,94110,B06,11,86 - Investigate,"960 - Street, other",,Bernal Heights,POINT (-122.420132 37.746575)
30070150,176 Palo Alto Av.,2003-01-25 0:00:00,SF,94131,B05,20,"70 - Assistance, other",419 - 1 or 2 family dwelling,,Twin Peaks,POINT (-122.4483868 37.75690715)
30070160,18th St. / Mission St.,2003-01-25 0:00:00,SF,94110,B02,7,86 - Investigate,"962 - Residential street, road or residential dr",,Mission,POINT (-122.41936 37.761836)
30077830,Fell St. / Octavia St.,2003-01-27 0:00:00,SF,94102,B02,36,86 - Investigate,"900 - Outside or special property, other",,Hayes Valley,POINT (-122.424437 37.77574)
30077850,201 Williams Av.,2003-01-27 0:00:00,SF,94134,B10,42,31 - Provide first aid & check for injuries,"300 - Health care/Detentino & correction, oth.",,Bayview Hunters Point,POINT (-122.398163 37.729658)
30077860,400 Masonic Av.,2003-01-27 0:00:00,SF,94117,B05,21,86 - Investigate,"962 - Residential street, road or residential dr",,Lone Mountain/USF,POINT (-122.4467732 37.77764932)
30077880,201 Williams Av.,2003-01-27 0:00:00,SF,94134,B10,42,31 - Provide first aid & check for injuries,"300 - Health care/Detentino & correction, oth.",,Bayview Hunters Point,POINT (-122.398163 37.729658)
30077870,4253 21st St.,2003-01-27 0:00:00,SF,94110,B06,24,11 - Extinguish,419 - 1 or 2 family dwelling,2 - Unintentional,Noe Valley,POINT (-122.43863738 37.75520568)
30077920,5th St. / Mission St.,2003-01-27 0:00:00,SF,94105,B03,1,86 - Investigate,963 - Street or road in commercial area,,South of Market,POINT (-122.406481 37.782731)
30075860,2176 - 2180 Mission St.,2003-01-27 0:00:00,SF,94117,B02,7,86 - Investigate,"460 - Dormitory type residence, other",,Mission,POINT (-122.419483 37.762212)
30075890,698 2nd St.,2003-01-27 0:00:00,SF,94104,B03,8,86 - Investigate,599 - Business office,,Financial District/South Beach,POINT (-122.390627 37.780605)
30075930,1425 Fillmore St.,2003-01-27 0:00:00,SF,94115,B05,5,63 - Restore fire alarm system,429 - Multifamily dwellings,,Western Addition,POINT (-122.43331751 37.7826183)
30075950,95 Kiska Rd.,2003-01-27 0:00:00,SF,94124,B10,17,11 - Extinguish,"962 - Residential street, road or residential dr",,Bayview Hunters Point,POINT (-122.37947 37.73112322)
30075980,6th St. / Mission St.,2003-01-27 0:00:00,SF,94105,B03,1,86 - Investigate,"962 - Residential street, road or residential dr",,South of Market,POINT (-122.408711 37.78097)
30082380,Crescent Av. / Folsom St.,2003-01-29 0:00:00,SF,94134,B06,32,93 - Cancelled enroute,"960 - Street, other",,Bernal Heights,POINT (-122.413689 37.73473)
30082410,100 Larkin St.,2003-01-29 0:00:00,SF,94117,B02,36,86 - Investigate,899 - Residential or self storage units,,Tenderloin,POINT (-122.415808 37.779159)
30082440,1768 32nd Av.,2003-01-29 0:00:00,SF,94122,B08,18,52 - Forcible entry,"400 - Residential, other",,Sunset/Parkside,POINT (-122.4893859 37.7554862)
30082490,3995 Alemany Bl.,2003-01-29 0:00:00,SF,94112,B09,33,86 - Investigate,429 - Multifamily dwellings,,Oceanview/Merced/Ingleside,POINT (-122.469096 37.710595)
30082500,45th Av. / Taraval St.,2003-01-29 0:00:00,SF,94122,B08,18,11 - Extinguish,"960 - Street, other",,Sunset/Parkside,POINT (-122.503548 37.741813)
30082510,737 Bush St.,2003-01-29 0:00:00,SF,94133,B01,2,86 - Investigate,"500 - Mercantile, business, other",,Nob Hill,POINT (-122.40939193 37.78979319)
30082550,3700 California St.,2003-01-29 0:00:00,SF,94115,B07,10,86 - Investigate,331 - Hospital - medical or psychiatric,,Presidio Heights,POINT (-122.455772 37.786574)
30082560,Blythdale Av. / Santos St.,2003-01-29 0:00:00,SF,94134,B09,43,86 - Investigate,"000 - Property Use, other",,Visitacion Valley,POINT (-122.418771 37.710733)
30082580,380 Eddy St.,2003-01-29 0:00:00,SF,94105,B02,3,86 - Investigate,899 - Residential or self storage units,,Tenderloin,POINT (-122.41388 37.78384)
30082650,3rd St. / Mariposa St.,2003-01-29 0:00:00,SF,94107,B03,29,86 - Investigate,963 - Street or road in commercial area,,Potrero Hill,POINT (-122.388854 37.764323)
30082690,1500 Stockton St.,2003-01-29 0:00:00,SF,94133,B01,28,86 - Investigate,"519 - Food and beverage sales, grocery store",,North Beach,POINT (-122.4101853 37.80037159)
30082710,44 Foote Av.,2003-01-29 0:00:00,SF,94112,B09,33,86 - Investigate,"962 - Residential street, road or residential dr",,Outer Mission,POINT (-122.4447151 37.71267871)
30087610,3365 Sacramento St.,2003-01-31 0:00:00,SF,94109,B04,10,"70 - Assistance, other","300 - Health care/Detentino & correction, oth.",,Presidio Heights,POINT (-122.448034 37.787984)
30087620,4th St. / Market St.,2003-01-31 0:00:00,SF,94105,B03,1,86 - Investigate,"962 - Residential street, road or residential dr",,Financial District/South Beach,POINT (-122.405833 37.785745)
30087660,2nd St. / Folsom St.,2003-01-31 0:00:00,SF,94105,B03,1,86 - Investigate,963 - Street or road in commercial area,,Financial District/South Beach,POINT (-122.396707 37.785543)
30087710,3801 3rd St.,2003-01-31 0:00:00,SF,94124,B10,25,86 - Investigate,"960 - Street, other",,Bayview Hunters Point,POINT (-122.387866 37.742619)
30087740,645 14th Av.,2003-01-31 0:00:00,SF,94118,B07,31,86 - Investigate,"213 - Elem. school, inc. kindergarten",,Outer Richmond,POINT (-122.472597 37.775994)
30082170,1615 Monterey Bl.,2003-01-29 0:00:00,SF,94127,B09,39,86 - Investigate,419 - 1 or 2 family dwelling,,West of Twin Peaks,POINT (-122.4657085 37.7332018)
30070500,Ellis St. / Jones St.,2003-01-25 0:00:00,SF,94109,B03,3,86 - Investigate,"000 - Property Use, other",,Tenderloin,POINT (-122.412784 37.784866)
30085520,2200 Jerrold Av.,2003-01-30 0:00:00,SF,94124,B10,9,86 - Investigate,599 - Business office,,Bayview Hunters Point,POINT (-122.400334 37.745077)
30002640,1695 18th St.,2003-01-01 0:00:00,SF,94110,B03,37,86 - Investigate,"000 - Property Use, other",,Potrero Hill,POINT (-122.39915267 37.7620315)
30002700,3440 California St.,2003-01-01 0:00:00,SF,94115,B07,10,86 - Investigate,599 - Business office,,Presidio Heights,POINT (-122.45104535 37.78701998)
30000210,300 The Embarcadero Sou,2003-01-01 0:00:00,SF,94104,B03,35,86 - Investigate,"960 - Street, other",-,Financial District/South Beach,POINT (-122.390095 37.790666)
30000200,3rd St. / Howard St.,2003-01-01 0:00:00,SF,94105,B03,1,86 - Investigate,963 - Street or road in commercial area,-,Financial District/South Beach,POINT (-122.400474 37.785029)
30000250,2 Henry Adams St.,2003-01-01 0:00:00,SF,94103,B03,29,86 - Investigate,599 - Business office,-,Mission Bay,POINT (-122.40442437 37.76911222)
30000260,Folsom St. / The Embarcadero Sou,2003-01-01 0:00:00,SF,94105,B03,35,86 - Investigate,963 - Street or road in commercial area,-,Financial District/South Beach,POINT (-122.38998 37.790858)
30002720,3333 California St.,2003-01-01 0:00:00,SF,94115,B04,10,86 - Investigate,331 - Hospital - medical or psychiatric,,Presidio Heights,POINT (-122.449024 37.786907)
30002730,Eddy St. / Laguna St.,2003-01-01 0:00:00,SF,94102,B02,5,86 - Investigate,"962 - Residential street, road or residential dr",,Western Addition,POINT (-122.427401 37.782057)
30002740,19th Av. / Sloat Bl.,2003-01-01 0:00:00,SF,94112,B08,19,86 - Investigate,"960 - Street, other",,West of Twin Peaks,POINT (-122.475102 37.734623)
30002760,2661 California St.,2003-01-01 0:00:00,SF,94115,B04,38,86 - Investigate,429 - Multifamily dwellings,,Pacific Heights,POINT (-122.43796372 37.78807168)
30002800,2132 Chestnut St.,2003-01-01 0:00:00,SF,94123,B04,16,45 - Remove hazard,"962 - Residential street, road or residential dr",,Marina,POINT (-122.438148 37.800645)
30006300,3251 20th Av.,2003-01-02 0:00:00,SF,94122,B08,19,86 - Investigate,"962 - Residential street, road or residential dr",,Lakeshore,POINT (-122.476826 37.728471)
30008860,447 Battery St.,2003-01-03 0:00:00,SF,94104,B01,13,"23 - Extricate, disentangle",599 - Business office,,Chinatown,POINT (-122.40072871 37.79555417)
30008870,114 Sansome St.,2003-01-03 0:00:00,SF,94104,B01,13,66 - Remove water,599 - Business office,,Financial District/South Beach,POINT (-122.400699 37.79137)
30008900,701 Arkansas St.,2003-01-03 0:00:00,SF,94107,B10,37,86 - Investigate,"960 - Street, other",,Potrero Hill,POINT (-122.397791 37.757276)
30008970,Kansas St. / Marin St.,2003-01-03 0:00:00,SF,94124,B10,9,86 - Investigate,"960 - Street, other",,Potrero Hill,POINT (-122.403256 37.762686)
30008980,Galvez Av. / Newhall St.,2003-01-03 0:00:00,SF,94124,B10,25,86 - Investigate,"962 - Residential street, road or residential dr",,Bayview Hunters Point,POINT (-122.387709 37.740674)
30009030,50 Concourse Dr.,2003-01-03 0:00:00,SF,94118,B07,22,86 - Investigate,"960 - Street, other",,Golden Gate Park,POINT (-122.464358 37.7697349)
30013920,1890 Washington St.,2003-01-05 0:00:00,SF,94115,B04,38,86 - Investigate,429 - Multifamily dwellings,,Pacific Heights,POINT (-122.42427119 37.79305266)
30013940,1 South Van Ness Av.,2003-01-05 0:00:00,SF,94102,B02,36,86 - Investigate,963 - Street or road in commercial area,,Mission,POINT (-122.418928 37.774844)
30013990,785 Market St.,2003-01-05 0:00:00,SF,94105,B03,1,86 - Investigate,599 - Business office,,Financial District/South Beach,POINT (-122.405501 37.78593)
30014000,3rd St. / Newcomb Av.,2003-01-05 0:00:00,SF,94124,B10,17,86 - Investigate,"962 - Residential street, road or residential dr",,Bayview Hunters Point,POINT (-122.390417 37.735592)
30016310,Eddy St. / Gough St.,2003-01-05 0:00:00,SF,94102,B02,5,"30 - Emergency medical services, other",963 - Street or road in commercial area,,Western Addition,POINT (-122.424109 37.782475)
30016330,1st St. / Howard St.,2003-01-05 0:00:00,SF,94105,B03,35,86 - Investigate,NNN - None,,Financial District/South Beach,POINT (-122.39604 37.788537)
30016340,1604 Mcallister St.,2003-01-05 0:00:00,SF,94117,B05,21,86 - Investigate,131 - Church/mosque/synagogue/temple/chapel,,Western Addition,POINT (-122.43870876 37.77791584)
30016370,168 Bemis St.,2003-01-05 0:00:00,SF,94131,B06,26,86 - Investigate,429 - Multifamily dwellings,,Glen Park,POINT (-122.43164564 37.73728278)
30016390,3200 16th St.,2003-01-05 0:00:00,SF,94110,B02,6,86 - Investigate,963 - Street or road in commercial area,,Mission,POINT (-122.424197 37.764846)
30016430,390 Church,2003-01-05 0:00:00,SF,94110,B02,6,"00 - Action taken, other","962 - Residential street, road or residential dr",,Mission,POINT (-122.424104 37.764783)
30014050,611 2nd St.,2003-01-05 0:00:00,SF,94105,B03,8,86 - Investigate,"580 - General retail, other",,Financial District/South Beach,POINT (-122.391814 37.781729)
30019290,2335 Pacific Av.,2003-01-07 0:00:00,SF,94115,B04,38,11 - Extinguish,"000 - Property Use, other",,Pacific Heights,POINT (-122.433675 37.793413)
30019310,22nd St. / Bryant St.,2003-01-07 0:00:00,SF,94110,B06,7,86 - Investigate,"960 - Street, other",,Mission,POINT (-122.409436 37.755997)
30019320,18th St. / Oakwood St.,2003-01-07 0:00:00,SF,94114,B02,7,11 - Extinguish,"962 - Residential street, road or residential dr",,Mission,POINT (-122.4216117897868 37.76175403082604)
30021380,320 Clementina St.,2003-01-07 0:00:00,SF,94105,B03,1,86 - Investigate,429 - Multifamily dwellings,,South of Market,POINT (-122.40225 37.782115)
30021400,525 5th St.,2003-01-07 0:00:00,SF,94103,B03,8,33 - Provide advanced life support (ALS),"460 - Dormitory type residence, other",,South of Market,POINT (-122.399825 37.777515)
30021450,1500 Divisadero St.,2003-01-07 0:00:00,SF,94115,B05,10,86 - Investigate,"960 - Street, other",,Japantown,POINT (-122.439409 37.783387)
30019350,115 Sansome St.,2003-01-07 0:00:00,SF,94104,B01,13,86 - Investigate,599 - Business office,,Financial District/South Beach,POINT (-122.40087 37.791348)
30019380,Post St. / Webster St.,2003-01-07 0:00:00,SF,94102,B04,5,86 - Investigate,"960 - Street, other",,Japantown,POINT (-122.43137 37.785373)
30019400,1192 Folsom St.,2003-01-07 0:00:00,SF,94107,B02,29,55 - Establish safe area,134 - Funeral parlor,,South of Market,POINT (-122.4100742 37.77529618)
30019410,14th St. / Guerrero St.,2003-01-07 0:00:00,SF,94114,B02,6,86 - Investigate,"962 - Residential street, road or residential dr",,Mission,POINT (-122.424413 37.768005)
30019420,40 Lobos St.,2003-01-07 0:00:00,SF,94112,B09,33,"10 - Fire, other",419 - 1 or 2 family dwelling,2 - Unintentional,Oceanview/Merced/Ingleside,POINT (-122.45411347 37.71519338)
30019450,Schwerin St. / Visitacion Av.,2003-01-07 0:00:00,SF,94134,B09,44,86 - Investigate,"960 - Street, other",,Visitacion Valley,POINT (-122.410641 37.712206)
30019470,2295 Market St.,2003-01-07 0:00:00,SF,94114,B05,6,86 - Investigate,"962 - Residential street, road or residential dr",,Castro/Upper Market,POINT (-122.432874 37.764259)
30021530,2 Garrison Av.,2003-01-07 0:00:00,SF,94134,B09,44,11 - Extinguish,965 - Vehicle parking area,1 - Intentional,Visitacion Valley,POINT (-122.412041 37.7092125)
30026320,Cole St. / Haight St.,2003-01-09 0:00:00,SF,94117,B05,12,"70 - Assistance, other","962 - Residential street, road or residential dr",,Haight Ashbury,POINT (-122.450217 37.769589)
30026330,233 Dolores St.,2003-01-09 0:00:00,SF,94114,B02,6,86 - Investigate,429 - Multifamily dwellings,,Mission,POINT (-122.42598234 37.76570196)
30026360,520 Jones St.,2003-01-09 0:00:00,SF,94109,B01,3,86 - Investigate,429 - Multifamily dwellings,,Tenderloin,POINT (-122.412836 37.786069)
30026440,929 Oak St.,2003-01-09 0:00:00,SF,94117,B05,21,86 - Investigate,429 - Multifamily dwellings,,Haight Ashbury,POINT (-122.43466138 37.77319662)
30026510,23rd St. / Potrero Av.,2003-01-09 0:00:00,SF,94110,B10,37,"70 - Assistance, other","962 - Residential street, road or residential dr",,Potrero Hill,POINT (-122.406483 37.754565)
30026600,1375 California St.,2003-01-09 0:00:00,SF,94115,B01,41,86 - Investigate,429 - Multifamily dwellings,-,Nob Hill,POINT (-122.41688935 37.7907323)
30026610,1223 Webster St.,2003-01-09 0:00:00,SF,94115,B05,5,86 - Investigate,331 - Hospital - medical or psychiatric,,Western Addition,POINT (-122.430746 37.781879)
30026670,Corbett Av. / Iron Al.,2003-01-09 0:00:00,SF,94131,B05,24,86 - Investigate,"960 - Street, other",,Castro/Upper Market,POINT (-122.444667 37.757852)
30031390,1226 Ulloa St.,2003-01-11 0:00:00,SF,94116,B08,39,71 - Assist physically disabled,419 - 1 or 2 family dwelling,,West of Twin Peaks,POINT (-122.46932775 37.74170424)
30031430,154 10th St.,2003-01-11 0:00:00,SF,94103,B02,36,86 - Investigate,"150 - Public or government, other",,South of Market,POINT (-122.415131 37.774553)
30031550,16th St. / Mission St.,2003-01-11 0:00:00,SF,94110,B02,7,86 - Investigate,"960 - Street, other",,Mission,POINT (-122.419672 37.76505)
30038950,25th St. / Folsom St.,2003-01-13 0:00:00,SF,94102,B06,7,11 - Extinguish,963 - Street or road in commercial area,,Mission,POINT (-122.413927 37.750904)
30038960,Buchanan St. / Sacramento St.,2003-01-13 0:00:00,SF,94118,B04,38,"23 - Extricate, disentangle",331 - Hospital - medical or psychiatric,,Pacific Heights,POINT (-122.430739 37.790251)
30039040,Market St. / Stockton St.,2003-01-13 0:00:00,SF,94102,B03,1,86 - Investigate,963 - Street or road in commercial area,,Financial District/South Beach,POINT (-122.405833 37.785745)
30039380,550 Battery St.,2003-01-13 0:00:00,SF,94104,B01,13,86 - Investigate,599 - Business office,,Financial District/South Beach,POINT (-122.399883 37.796428)
30039390,Font Bl. / Junipero Serra Bl.,2003-01-13 0:00:00,SF,94132,B09,33,11 - Extinguish,965 - Vehicle parking area,,Oceanview/Merced/Ingleside,POINT (-122.471584 37.714152)
30039250,8th St. / Folsom St.,2003-01-13 0:00:00,SF,94103,B02,29,"10 - Fire, other","962 - Residential street, road or residential dr",,South of Market,POINT (-122.410066 37.774991)
30039270,570 Natoma St.,2003-01-13 0:00:00,SF,94105,B03,1,11 - Extinguish,"960 - Street, other",,South of Market,POINT (-122.40938452 37.77906238)
30039300,Cambridge St. / John F Shelley Dr.,2003-01-13 0:00:00,SF,94124,B09,42,11 - Extinguish,"962 - Residential street, road or residential dr",2 - Unintentional,McLaren Park,POINT (-122.416483 37.72181)
30046650,3510 18th St.,2003-01-16 0:00:00,SF,94114,B02,7,86 - Investigate,429 - Multifamily dwellings,,Mission,POINT (-122.42190572 37.76181311)
30046690,1966 33rd Av.,2003-01-16 0:00:00,SF,94116,B08,18,52 - Forcible entry,419 - 1 or 2 family dwelling,,Sunset/Parkside,POINT (-122.4911364 37.74979548)
30046720,380 Clementina St.,2003-01-16 0:00:00,SF,94105,B03,1,86 - Investigate,429 - Multifamily dwellings,2 - Unintentional,South of Market,POINT (-122.403568 37.781077)
30046740,401 13th St.,2003-01-16 0:00:00,TI,94130,B03,48,63 - Restore fire alarm system,"300 - Health care/Detentino & correction, oth.",,Treasure Island,POINT (-122.3715375 37.82256823)
30046750,70 Kezar Dr.,2003-01-16 0:00:00,SF,94117,B05,12,86 - Investigate,124 - Playground,,Golden Gate Park,POINT (-122.457903 37.769149)
30046770,380 Clementina St.,2003-01-16 0:00:00,SF,94107,B03,1,86 - Investigate,"000 - Property Use, other",,South of Market,POINT (-122.403568 37.781077)
30046990,35th Av. / Geary Bl.,2003-01-16 0:00:00,SF,94114,B07,14,"40 - Hazardous condition, other","962 - Residential street, road or residential dr",,Outer Richmond,POINT (-122.494541 37.780662)
30051360,3033 Octavia St.,2003-01-18 0:00:00,SF,94123,B04,16,51 - Ventilate,429 - Multifamily dwellings,,Marina,POINT (-122.42968383 37.80021844)
30051390,1 I280sb San Jose On,2003-01-18 0:00:00,SF,94112,B09,15,86 - Investigate,961 - Highway or divided highway (Street),,Oceanview/Merced/Ingleside,POINT (-122.4508286 37.71834982)
30051410,491 31st Av.,2003-01-18 0:00:00,SF,94121,B07,14,86 - Investigate,419 - 1 or 2 family dwelling,,Outer Richmond,POINT (-122.491269 37.780005)
30051520,29th St. / Mission St.,2003-01-18 0:00:00,SF,94110,B06,32,86 - Investigate,"960 - Street, other",,Bernal Heights,POINT (-122.420897 37.744038)
30051620,770 Folsom St.,2003-01-18 0:00:00,SF,94105,B03,1,86 - Investigate,129 - Amusement center: indoor/outdoor,,South of Market,POINT (-122.40081339 37.78351336)
30057320,44 Mcallister St.,2003-01-20 0:00:00,SF,94109,B03,1,86 - Investigate,"000 - Property Use, other",,Tenderloin,POINT (-122.41297 37.78105)
30057430,375 Laguna Honda Bl.,2003-01-20 0:00:00,SF,94127,B08,20,86 - Investigate,331 - Hospital - medical or psychiatric,,Twin Peaks,POINT (-122.456145 37.748644)
30057480,10 Panorama Dr.,2003-01-20 0:00:00,SF,94131,B08,20,86 - Investigate,"962 - Residential street, road or residential dr",,Twin Peaks,POINT (-122.44988687 37.74708355)
30057500,1000 Point Lobos Av.,2003-01-20 0:00:00,SF,94121,B07,34,86 - Investigate,"960 - Street, other",,Outer Richmond,POINT (-122.513478 37.778152)
30057490,98 Blythdale Av.,2003-01-20 0:00:00,SF,94112,B09,43,86 - Investigate,429 - Multifamily dwellings,,Visitacion Valley,POINT (-122.41671956437037 37.710794)
30057510,353 Sacramento St.,2003-01-20 0:00:00,SF,94111,B01,13,86 - Investigate,599 - Business office,,Financial District/South Beach,POINT (-122.39971701 37.79390126)
30057520,315 Duncan St.,2003-01-20 0:00:00,SF,94114,B06,11,86 - Investigate,429 - Multifamily dwellings,,Noe Valley,POINT (-122.4277219 37.74580361)
30057560,2100 Steiner St.,2003-01-20 0:00:00,SF,94115,B04,38,86 - Investigate,429 - Multifamily dwellings,,Pacific Heights,POINT (-122.435417 37.788773)
30057570,3627 Cesar Chavez St.,2003-01-20 0:00:00,SF,94110,B06,11,86 - Investigate,"400 - Residential, other",,Noe Valley,POINT (-122.42194111 37.74777663)
30057580,555 North Point St.,2003-01-20 0:00:00,SF,94133,B01,28,86 - Investigate,"000 - Property Use, other",,North Beach,POINT (-122.415945 37.805885)
30057600,2279 17th Av.,2003-01-20 0:00:00,SF,94127,B08,40,86 - Investigate,419 - 1 or 2 family dwelling,,West of Twin Peaks,POINT (-122.4738511 37.74692522)
30057620,375 Laguna Honda Bl.,2003-01-20 0:00:00,SF,94109,B08,20,86 - Investigate,"000 - Property Use, other",,Twin Peaks,POINT (-122.456145 37.748644)
30057670,24th St. / Kansas St.,2003-01-20 0:00:00,SF,94107,B10,37,"23 - Extricate, disentangle","962 - Residential street, road or residential dr",,Potrero Hill,POINT (-122.402439 37.753237)
30064860,1135 Revere Av.,2003-01-23 0:00:00,SF,94124,B10,17,11 - Extinguish,891 - Warehouse,U - Cause undetermined after investigation,Bayview Hunters Point,POINT (-122.3827063 37.72750237)
30067080,1755 Van Ness Av.,2003-01-23 0:00:00,SF,94109,B04,41,86 - Investigate,429 - Multifamily dwellings,,Nob Hill,POINT (-122.4227 37.791758)
30067120,376 Ellis St.,2003-01-23 0:00:00,SF,94102,B03,3,11 - Extinguish,429 - Multifamily dwellings,2 - Unintentional,Tenderloin,POINT (-122.412382 37.784986)
30067150,4000 17th St.,2003-01-23 0:00:00,SF,94110,B05,6,86 - Investigate,963 - Street or road in commercial area,,Mission,POINT (-122.40794 37.764526)
30064960,390 Main St.,2003-01-23 0:00:00,SF,94105,B03,35,86 - Investigate,599 - Business office,,Financial District/South Beach,POINT (-122.390559 37.788228)
30065010,800 Bryant St.,2003-01-23 0:00:00,SF,94105,B03,8,86 - Investigate,161 - Restaurant or cafeteria,,South of Market,POINT (-122.40293222 37.77602226)
30065020,193 Carnelian Wy.,2003-01-23 0:00:00,SF,94131,B06,26,86 - Investigate,419 - 1 or 2 family dwelling,,Noe Valley,POINT (-122.4397617 37.7478541)
30065030,12 Geary St.,2003-01-23 0:00:00,SF,94109,B01,1,86 - Investigate,429 - Multifamily dwellings,,Financial District/South Beach,POINT (-122.4037439 37.78812534)
30065080,3690 Washington St.,2003-01-23 0:00:00,SF,94118,B07,10,86 - Investigate,419 - 1 or 2 family dwelling,,Presidio Heights,POINT (-122.453753 37.789191)
30072230,Orizaba Av. / Sagamore St.,2003-01-25 0:00:00,SF,94112,B09,33,86 - Investigate,963 - Street or road in commercial area,,Oceanview/Merced/Ingleside,POINT (-122.462542 37.711171)
30072260,2300 16th St.,2003-01-25 0:00:00,SF,94103,B02,29,86 - Investigate,"500 - Mercantile, business, other",,Mission,POINT (-122.409237 37.76575)
30072290,1300 Golden Gate Av.,2003-01-25 0:00:00,SF,94117,B05,5,86 - Investigate,429 - Multifamily dwellings,,Western Addition,POINT (-122.43353484918609 37.77939044903885)
30072320,1300 Golden Gate Av.,2003-01-25 0:00:00,SF,94102,B05,5,86 - Investigate,"000 - Property Use, other",,Western Addition,POINT (-122.43353484918609 37.77939044903885)
30072340,66 Whitney St.,2003-01-25 0:00:00,SF,94114,B06,11,86 - Investigate,"962 - Residential street, road or residential dr",,Glen Park,POINT (-122.42802936 37.74043355)
